(503, 260)
(494, 283)
(465, 300)
(432, 285)
(428, 277)
(425, 268)
(414, 275)
(424, 295)
(446, 310)
(469, 317)
(462, 328)
(467, 336)
(472, 328)
(475, 309)
(496, 325)
(502, 318)
(510, 300)
(522, 293)
(522, 308)
(530, 318)
(524, 325)
(519, 323)
(517, 374)
(532, 375)
(537, 326)
(544, 327)
(547, 345)
(552, 310)
(534, 273)
(524, 282)
(518, 275)
(508, 274)
(503, 260)
